salt,concentration_molkg,temperature_K,alpha,permittivity,viscosity,coordination_number,diffusivity,activity_coefficient,conductivity_mScm,solvent_EC,solvent_PC,solvent_DMC,solvent_EMC,solvent_DEC,solvent_DME
TFSI,2.4988256298775475,290.25341820618434,0.7565989621956363,35.920434020886916,8.430690118869983,7.726522195683024,0.034428192012006816,2.573596762912322,111.3393729179718,0.1762534017691674,0.27262556768452895,0.13018652822792726,0.007120653845019551,0.23963983933171162,0.17417400914164513
PF6,1.363008546172496,315.34339530598396,0.9730765570579649,31.264227485247297,5.4124537951991485,6.315779158375286,0.05826255654795498,1.9409078580416876,148.5692214817632,0.29445700093522903,0.010096297588595114,0.12702012807496876,0.07277539899819113,0.013917495250726157,0.48173367915228976
PF6,1.859729530568923,288.9587281679002,0.9658729793908045,36.64257592103711,7.025896010684604,7.490656256379169,0.0411276693717737,2.455011023046801,150.85517751733028,0.26665160570189667,0.15803346382251743,0.13864126511121955,0.2742341337094704,0.00828058294876055,0.1541589487061353
PF6,0.7283825112094255,298.79297871988814,0.8381836010650845,10.044165092914959,4.319655714869006,4.526295690495864,0.0691705539613703,1.3569766017851455,53.28801043756022,0.023543441897839027,0.06725929823195309,0.12294924934077399,0.5467977147353377,0.04088229202575699,0.19856800376833922
FSI,2.2661873042655865,312.86080541456425,0.8831200198638053,20.61946786135603,7.338442180286054,8.00328844289532,0.04263313626085814,2.720070199403409,116.97952148587862,0.15482929443346174,0.03078712863086354,0.0675553550116001,0.16886252899124382,0.04248605449694713,0.5354796384358836
BF4,2.087692308777455,307.30025713239064,0.9373329970176851,29.748016996956412,7.087835370320858,7.892157221592855,0.04335600942696268,2.66028017001011,118.64297686248415,0.1246036101756028,0.24703558186478417,0.1721601215941261,0.02556096489755213,0.2766795441143123,0.15396017735362247
TFSI,0.7845502626737155,312.4995869813565,0.8587002711374818,27.142413904527093,4.250907590348278,4.684233808197256,0.07351361570194788,1.4005244332260849,124.2177429821237,0.21774473950948003,0.0827043478757455,0.0006659986024255539,0.36046869295174216,0.30690821126100976,0.0315080097995969
FSI,0.4631097820229339,288.4866575945422,0.7899656939773702,33.44693192492878,3.877056371611791,3.914602100858639,0.07440868275913433,1.2007188512786964,83.08377864823639,0.3190387161791549,0.043737522432038906,0.1309606025874189,0.07640814315920494,0.41512587253210753,0.014729143110074804
FSI,0.7902185156586465,302.04142049285315,0.7779040116680389,39.98195346364146,4.406825649073433,4.5367853835630605,0.06853945323576836,1.3598264437470495,130.46346808889604,0.025311335162005608,0.5400690492801689,0.058339706376259744,0.0666269139027032,0.0011264388624339478,0.3085265564164285
TFSI,0.20660401551806987,297.39108206792713,0.7531338024196188,32.302814183348815,3.195478500633784,3.3890011695057147,0.09306621277813112,1.0809067085846458,45.334468581681385,0.25939600597471046,0.10004974776828877,0.18023981747382162,0.03780736563562948,0.2823300825692297,0.14017698057832004
PF6,2.2259470208643166,306.0265616869989,0.9481167202596525,31.74829896974305,7.411482434473965,8.27614397223405,0.04129087053671461,2.8726323210431652,135.5101504742366,0.10770991980364479,0.3131008296855612,0.07312353469514442,0.23953747220383048,0.262303208374654,0.004225035237164926
BF4,0.9797734663642228,308.8091674432964,0.7749886798028257,51.92031267451558,4.712554862577968,4.898283363008618,0.06552903392075624,1.4617826332431816,116.67641582102587,0.24205867431794048,0.4458876146972257,0.13595973109401466,0.003979760706005522,0.11515995976124097,0.05695425942357292
PF6,1.4077180304692138,302.6924362104826,0.8442292871138879,12.177611271009843,5.72836049343462,5.971091973300977,0.05284102433102875,1.811614423944653,72.64444322662115,0.0020294254767429815,0.13637035908377215,0.050302652959958845,0.3004437026717233,0.36352209542123703,0.14733176438656576
FSI,0.7866765510873643,313.79086643922733,0.9515551451937075,19.695155426855088,4.238572585020435,4.871415299476055,0.07403220309313506,1.4539486467666498,144.05339425227152,0.1514325334624075,0.042947418433979825,0.07463660632795309,0.4878995765390832,0.03708344574425857,0.20600041949231776
FSI,1.7710200991890654,280.82027507724194,0.8589224135119682,35.03835664333887,7.033960626280388,6.802922144934193,0.03992349260927579,2.139526256344957,130.5317391855809,0.25478587930617497,0.1538747482622618,0.1828547970854397,0.22676097840059942,0.09806553539313106,0.0836580615523931
TFSI,1.011461703324077,326.70153961389843,0.9714937782731716,13.24569036181649,4.5318812595728,5.456571879352314,0.0720896071413608,1.634463107607439,139.63492757544336,0.043503195481065085,0.10209888533366178,0.2878112172731262,0.21915441620020396,0.3019168490257641,0.04551543668617873
PF6,0.8427119372547889,292.5464745663122,0.7807901464682223,13.02316269623129,4.66830168780459,4.644952942299215,0.06266657429843422,1.3895647775813635,57.04226859779417,0.013474789709612025,0.13022920181732747,0.0026998462484919042,0.24842057621041697,0.40115726873606733,0.2040183172780844
TFSI,0.5836335917947455,303.3000720268469,0.9014943146370225,28.9499745563082,3.9443156432063544,4.315355912085369,0.0768954869393497,1.300919318237455,127.27399026931093,0.06947149860289809,0.314602176180342,0.12893211285779269,0.02187863249136699,0.35292413199296774,0.11219144787463248
TFSI,1.9017576518325037,320.9128567059818,0.9063036974126664,35.099292033315145,6.421488556382687,7.308924978596571,0.04997483899383549,2.3673826924319235,175.35327960288444,0.08588604869586015,0.39324519498535676,0.06561548446844294,0.13393635242358135,0.2508016713430006,0.07051524808375831
FSI,0.8328007372505819,315.85869756019235,0.8944863928524063,43.54808990459444,4.30751745699596,4.862322318570244,0.07332731688578473,1.4513069041696178,182.93357487235934,0.3486454236838204,0.16511139322847324,0.10627420379741005,0.1223245922405667,0.2506988094709406,0.006945577578789031
BF4,1.5727274872381225,318.17315603105544,0.8329735349627259,34.81425731943618,5.797593235682759,6.27510093644446,0.05488021375366212,1.9251813811767955,133.29756071624254,0.28344412916423484,0.11587203628151509,0.3288838268645817,0.013334094075770556,0.25341022829194304,0.005055685321954603
PF6,1.2475655903982266,312.4395241093378,0.7542065342531121,6.935145724805718,5.219276340516896,5.35230530046921,0.059862613842438364,1.6007320567768817,51.166946215775546,0.031899349633526954,0.004686288687867138,0.1304317917598889,0.20315540684400193,0.40361856292561243,0.22620860014910282
BF4,1.1514186225955547,286.8712494734558,0.7609929170557364,41.88086427566542,5.466734257171936,5.190553540903222,0.05247579925750053,1.54977647085609,99.23697610706637,0.32877964239750584,0.14799660908525067,0.020868455473597756,0.008868574095542993,0.22077240813299204,0.27271431081511077
TFSI,1.1013922563326144,292.86482367995893,0.8957471564696385,47.99300698441146,5.239507097969707,5.466422454419046,0.05589549135136074,1.6376863619628472,187.37449858429503,0.48093288881468566,0.03280670330329375,0.0742983793176462,0.11233300420355258,0.031957238542239495,0.2676717858185824
FSI,1.8626851845193526,294.69778687899355,0.8460360966313107,23.532573132074344,6.891813386733378,6.939747256909315,0.04276055812049144,2.1988828839593553,121.76246380635521,0.17114546536062666,0.0778839799859866,0.11126173635443412,0.14460232059947942,0.28757645540207455,0.20753004229739858
BF4,1.0620471778801286,291.64114845844273,0.9285855253736299,19.928342530846464,5.174026637731615,5.4655040916085005,0.056366379394270645,1.6373855915352975,88.1247942148905,0.1280498236096704,0.07850063387106054,0.02349325647624551,0.3142045375426734,0.22572471975047276,0.23002702874987732
PF6,1.1366794603692814,310.8476479347163,0.8732679020785425,44.688116620768525,5.012137692889697,5.481564219231131,0.06201897612982381,1.6426533714415377,158.54200319903725,0.2804948017169683,0.2759668635975847,0.16112330767356364,0.11751712261036303,0.1176017886691726,0.0472961157323478
PF6,0.9775968370680961,279.0317829041578,0.875451203769017,49.605054079546846,5.222238498264791,5.13959581953012,0.05343145147370664,1.5340620683697765,125.29975443580952,0.34317125933406106,0.2672132558320261,0.05004274401516008,0.276513077823462,0.018844983791433206,0.0442146792038575
FSI,1.5210536919923208,304.8247465496354,0.7537439014841485,22.823569711359237,5.931375574769488,5.8662123604229,0.05139191452422601,1.7740099134895184,106.63388088576724,0.1766891263516443,0.07212502503287782,0.08819017703008684,0.34995252152692546,0.30339024170858947,0.00965290834987598
TFSI,0.5733512290765469,276.1871788473538,0.9090429832713428,22.78743424302635,4.32214780509866,4.303002279355088,0.0639004474862121,1.2977090697997027,86.80849298824772,0.14396593987585293,0.0998146599834219,0.09191768364171701,0.18793235924905483,0.21065062399882198,0.2657187332511314
TFSI,1.160342542635532,284.50365413309356,0.9883752537070427,50.41340286636242,5.535009723516392,5.867134637411173,0.051400750557733146,1.7743371693746834,211.86440815902756,0.47485355175138916,0.0941721414119844,0.058374596326402815,0.30338490467811374,0.0064161563741673925,0.0627986494579424
FSI,0.694549883314748,279.40367178632005,0.8043571073406033,44.90616390664637,4.55216200605519,4.39666533761701,0.061378235531745824,1.3222476682927884,112.32551299266954,0.42540683570733473,0.06734303113974753,0.025286169734694858,0.23326662299480552,0.07364262734873778,0.17505471307467954
BF4,1.6917101567380688,305.1182916886954,0.9202415664636729,6.714786551690514,6.290702619076776,6.891955011597865,0.048503054454269307,2.177965103947132,62.63495315798989,0.030198219069373082,0.01765002910645602,0.6961011908593012,0.059486065666100214,0.18916618004546576,0.007398315253303829
BF4,0.4500491912786263,276.58480081221313,0.9130446513228413,26.252989626404318,4.023579526456182,4.0272875173228,0.06874098026237314,1.228086790419106,65.60244931982956,0.21366996522999,0.05919636810950414,0.22913841593153728,0.028452805480641115,0.22239782759932758,0.24714461764899992
BF4,1.6448437296349436,308.4736613563261,0.8304446534297203,42.6197319868672,6.124627485211306,6.414879202506848,0.05036610995545037,1.9797604261689659,124.49261565977116,0.16155372951956323,0.39348794038805746,0.06280377984526929,0.07664717543013798,0.026096763551284458,0.27941061126568784
FSI,1.0281221932364941,303.0445910828304,0.9239459158687899,12.812735751735657,4.90453984903357,5.374823253637304,0.06178858780045282,1.6079573563583212,92.85664216308827,0.05662808800760455,0.06106769649977042,0.36143760573086503,0.02144613074026548,0.22674343177317735,0.2726770472483171
PF6,1.5864045043345605,310.9964717316082,0.9349684762082336,19.174840456915657,5.953830822094733,6.708095505168906,0.05223468402519884,2.09933179457097,119.0129136122962,0.1261518924409851,0.06455049800805816,0.2381585538092759,0.11194028485348513,0.1661681590181989,0.2930306118699969
PF6,0.9678546576913976,282.63507175275896,0.815129351298133,20.680617736012096,5.128617878339151,4.972316848187163,0.055109403441125034,1.4835878389867752,78.31447931671596,0.09255257370272128,0.14757707136775422,0.16258610684042055,0.4534420349544115,0.028493612747983208,0.11534860038670937
TFSI,1.6811032772011163,313.2846692650626,0.9763867621088648,33.20739260913371,6.109414117392812,7.103517463992499,0.05127900372200609,2.272097679786466,189.6120441460589,0.06910549647714988,0.3805209495636748,0.07791156850623628,0.14322485955977235,0.17724554229033254,0.151991583602834
TFSI,1.9799597077020668,314.2414883821033,0.9285748530482785,22.300206173918237,6.712731233078655,7.596351986552397,0.046812761820941094,2.507460272629451,139.3408551568499,0.14059295702087946,0.09733597442181928,0.1765953842040124,0.14538559713467902,0.18513406076573471,0.2549560264528752
PF6,1.2976069451950267,289.42787802804537,0.8875093631777747,24.61538187366066,5.746198871549525,5.87909578396274,0.05036858008187907,1.7785868718623965,96.42899092813309,0.0548789688194621,0.2653424813839012,0.3168441114417614,0.034023120501589094,0.2253976805495953,0.10351363730369102
PF6,1.4370467456811131,282.8722339380921,0.8994095422399607,31.229939350032918,6.208061273949855,6.231233889276188,0.045565309595940205,1.9083648536937872,114.22027904305199,0.23164092143287918,0.10793069888371713,0.23079920700983447,0.08666950866193023,0.012489712333390373,0.33046995167824866
FSI,2.087636873457009,284.2152094723796,0.9465090794114609,36.89428664455213,7.672616143119483,7.939918138103035,0.03704280315486045,2.685813408770908,155.10729213550596,0.3109417931312006,0.11032090736105536,0.019401695962856923,0.41421917644004747,0.1379624109291085,0.007154016175731266
TFSI,0.33285723356806185,280.29269670930927,0.8144131228369434,34.47861731229668,3.692847225506347,3.677708247622578,0.07590151435817298,1.145156890081175,65.91409273845814,0.038315783297830086,0.4543859813397959,0.03454074958926273,0.32581927694074014,0.1463470806313276,0.0005911282010434402
FSI,1.9067144326381171,315.35963227408797,0.9753935817913924,37.45086155698733,6.538338411363229,7.649492549760589,0.04823238144511033,2.534251963212632,182.00201766606423,0.16786019826797383,0.3114389827726711,0.16027736815665344,0.029811227924013205,0.19335544552784342,0.13725677735084507
PF6,0.3693073557776745,328.6629517668246,0.7513752935099497,40.18204679162254,3.227294500218625,3.693721057107084,0.10183853743268864,1.1488302047725736,84.20103245126262,0.21263011454103808,0.287280244589844,0.2728938741282818,0.019515791534664463,9.187133727933757e-05,0.20758810386889232
TFSI,2.4694375517719465,328.847091497606,0.8343182430723164,41.365938919930166,7.409085447647066,8.150741998927932,0.04438430273496702,2.8014815431131184,184.05412840085597,0.05005455525432772,0.5411539398924659,0.2735830810587245,0.02060638715701154,0.0049273214560474335,0.1096747151814232
TFSI,0.7265476809082723,284.96541510946446,0.7809715507584567,23.443373996419844,4.53111256134245,4.418532672647235,0.0628908267564725,1.3280431387557166,85.45451203050187,0.14078648163273974,0.13260770787325196,0.11301859107335899,0.47295708500996214,0.14031235415795942,0.00031778025272773895
PF6,0.6540117444573168,277.86190480577477,0.8080062384517499,14.541912039554116,4.4838971439544855,4.321113923855559,0.06196884002578165,1.3024183229497648,48.965924426473286,0.08449047427275595,0.04299616212807042,0.2499888595146968,0.15346186859860697,0.10104189617197051,0.36802073931389945
FSI,1.0490281690203678,297.47413991491015,0.7812660057702905,30.8688449677696,5.042157022592824,5.04892511887766,0.058997397062803145,1.5064938899305778,113.86552256909292,0.14071219035271662,0.25238159358960566,0.11010169519212021,0.14660119583032835,0.3390064455955139,0.011196879439715493
FSI,0.8286895980267706,276.5242507597861,0.8441921178241838,45.23431159862778,4.92089266122013,4.748933066942728,0.056193920452477876,1.4187647708831415,132.1590887626865,0.435094558643156,0.07019079373330868,0.05180945206562922,0.31221955306676497,0.11809634392152975,0.012589298569611438
FSI,1.4186079268148486,318.40946718333754,0.8654531836157331,16.2223933806049,5.477213302498826,6.069346866411063,0.05813347949003046,1.8475665101662393,106.71493215247074,0.0892110900435126,0.061018121285655334,0.03668816039088777,0.36526643973889716,0.04611885562811946,0.40169733291292764
